point_id,ts,anchor_ids,ranges,ref
A13B4,1729687429097,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, 24.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687429561,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, nan, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687430201,"[1, 2, 3, 4, 5]","[50.34, 35.12, 32.19, 24.73, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687430841,"[1, 2, 3, 4, 5]","[50.34, 35.12, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687431385,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687431849,"[1, 2, 3, 4, 5]","[50.42, nan, 33.37, nan, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687432313,"[1, 2, 3, 4, 5]","[50.34, nan, 32.12, nan, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687432857,"[1, 2, 3, 4, 5]","[50.34, nan, 33.22, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687433369,"[1, 2, 3, 4, 5]","[nan, nan, nan, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687434009,"[1, 2, 3, 4, 5]","[50.42, 35.05, 33.22, 24.8, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687434473,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687435017,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687435561,"[1, 2, 3, 4, 5]","[50.34, nan, 32.19, 24.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687436105,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, 24.73, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687436744,"[1, 2, 3, 4, 5]","[50.34, 35.12, 31.9, 24.8, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687437289,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, 24.8, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687437753,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687438392,"[1, 2, 3, 4, 5]","[50.42, 35.05, 31.97, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687438857,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687439497,"[1, 2, 3, 4, 5]","[50.42, 35.12, 31.9, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687439961,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687440504,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687440968,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687441607,"[1, 2, 3, 4, 5]","[50.42, 35.05, 31.97, 15.73, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687442072,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687442617,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.73, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687443080,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687443624,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687444169,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687444730,"[1, 2, 3, 4, 5]","[50.42, 35.12, 32.05, 24.8, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687445272,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687445817,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 22.68, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687446361,"[1, 2, 3, 4, 5]","[50.42, nan, 33.22, 24.73, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687446889,"[1, 2, 3, 4, 5]","[nan, 35.12, nan, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687447432,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 15.73, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687447977,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, 24.88, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687448616,"[1, 2, 3, 4, 5]","[50.42, 35.12, 32.12, 24.8, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687449065,"[1, 2, 3, 4, 5]","[50.42, nan, nan, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687449609,"[1, 2, 3, 4, 5]","[50.42, nan, 32.27, 24.8, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687450153,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.8, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687450792,"[1, 2, 3, 4, 5]","[50.42, 35.05, 33.37, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687451336,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687451881,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687452424,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, 24.73, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687453063,"[1, 2, 3, 4, 5]","[50.42, 35.12, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687453529,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687454072,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687454616,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687455080,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687455625,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687456169,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687456713,"[1, 2, 3, 4, 5]","[50.49, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687457177,"[1, 2, 3, 4, 5]","[50.49, nan, 32.12, 24.8, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687457720,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687458264,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687458808,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687459273,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687459817,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687460361,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687460904,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687461544,"[1, 2, 3, 4, 5]","[50.42, 35.05, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687462008,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687462551,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687463096,"[1, 2, 3, 4, 5]","[50.34, nan, 32.12, 24.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687463640,"[1, 2, 3, 4, 5]","[50.34, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687464184,"[1, 2, 3, 4, 5]","[50.34, 35.12, 31.97, nan, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687464648,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687465208,"[1, 2, 3, 4, 5]","[50.34, 35.12, 32.27, 24.8, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687465832,"[1, 2, 3, 4, 5]","[nan, 35.12, 32.27, 24.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687466376,"[1, 2, 3, 4, 5]","[50.42, nan, 32.27, 24.73, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687466920,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687467464,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.73, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687467928,"[1, 2, 3, 4, 5]","[50.34, 35.05, nan, 24.73, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687468392,"[1, 2, 3, 4, 5]","[50.34, nan, 31.9, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687468936,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687469400,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687469944,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687470488,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687471032,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687471672,"[1, 2, 3, 4, 5]","[50.42, 35.05, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687472311,"[1, 2, 3, 4, 5]","[50.42, 35.05, 31.97, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687472856,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687473400,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687473944,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.88, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687474487,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687475127,"[1, 2, 3, 4, 5]","[50.42, 35.05, 31.97, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687475672,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.88, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687476184,"[1, 2, 3, 4, 5]","[nan, nan, nan, 24.88, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687476648,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687477192,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687477736,"[1, 2, 3, 4, 5]","[50.34, nan, 32.19, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687478280,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687478824,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687479368,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 22.68, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687479912,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 22.68, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687480551,"[1, 2, 3, 4, 5]","[50.42, 35.12, 31.9, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687481096,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.88, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687481640,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687482184,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.88, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687482648,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687483191,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687483656,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, nan, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687484295,"[1, 2, 3, 4, 5]","[50.34, 35.12, 32.19, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687484840,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.8, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687485479,"[1, 2, 3, 4, 5]","[50.42, 35.12, 32.12, 15.66, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687486024,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 15.66, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687486568,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 15.66, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687487112,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687487576,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, 24.73, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687488039,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687488583,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687489047,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, nan, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687489512,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, nan, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687490056,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 15.66, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687490519,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687491063,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687491703,"[1, 2, 3, 4, 5]","[50.42, 35.12, 32.19, 15.66, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687492248,"[1, 2, 3, 4, 5]","[50.34, nan, 32.19, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687492792,"[1, 2, 3, 4, 5]","[50.34, nan, 32.12, 15.73, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687493240,"[1, 2, 3, 4, 5]","[50.34, nan, 32.19, nan, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687493702,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, 24.8, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687494168,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, 24.8, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687494807,"[1, 2, 3, 4, 5]","[50.42, 35.12, 32.27, 22.68, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687495272,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687495816,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687496360,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.88, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687496904,"[1, 2, 3, 4, 5]","[50.42, nan, 32.12, 24.88, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687497367,"[1, 2, 3, 4, 5]","[50.42, nan, 32.27, nan, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687497911,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, 24.88, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687498456,"[1, 2, 3, 4, 5]","[50.34, nan, 32.12, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687498920,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, 24.8, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687499463,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687500007,"[1, 2, 3, 4, 5]","[50.34, nan, 32.19, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687500552,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687501015,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687501655,"[1, 2, 3, 4, 5]","[50.42, 35.12, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687502119,"[1, 2, 3, 4, 5]","[50.42, nan, 31.9, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687502663,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687503208,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687503751,"[1, 2, 3, 4, 5]","[nan, 35.12, 32.19, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687504296,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687504759,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687505303,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687505848,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687506391,"[1, 2, 3, 4, 5]","[50.42, nan, 32.19, 24.8, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687506935,"[1, 2, 3, 4, 5]","[50.42, nan, 32.27, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687507479,"[1, 2, 3, 4, 5]","[50.34, nan, 32.27, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687507944,"[1, 2, 3, 4, 5]","[50.34, nan, 32.27, 24.8, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687508487,"[1, 2, 3, 4, 5]","[50.34, nan, 32.19, 24.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687509031,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, 24.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687509671,"[1, 2, 3, 4, 5]","[50.42, 35.05, 33.37, 22.68, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687510135,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687510678,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687511222,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, 15.73, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687511766,"[1, 2, 3, 4, 5]","[50.34, nan, 32.05, 15.73, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687512406,"[1, 2, 3, 4, 5]","[50.42, 35.12, 32.05, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687512951,"[1, 2, 3, 4, 5]","[50.42, nan, 32.05, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687513590,"[1, 2, 3, 4, 5]","[50.34, 35.05, 31.97, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687514135,"[1, 2, 3, 4, 5]","[50.42, nan, 31.83, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687514775,"[1, 2, 3, 4, 5]","[50.34, 35.12, 31.97, 15.73, 13.97]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687515335,"[1, 2, 3, 4, 5]","[50.34, nan, 31.9, 15.8, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687515879,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 22.68, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687516422,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687516888,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 15.73, nan]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687517527,"[1, 2, 3, 4, 5]","[50.42, 35.05, 31.97, 15.66, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687517991,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687518535,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, 15.66, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687518999,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687519543,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 15.66, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687520007,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, nan, 14.12]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687520471,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687521015,"[1, 2, 3, 4, 5]","[50.42, nan, 31.97, 15.66, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687521654,"[1, 2, 3, 4, 5]","[50.34, 31.9, 31.97, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687522295,"[1, 2, 3, 4, 5]","[50.42, 35.12, 31.9, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687522758,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687523303,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, 15.73, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
A13B4,1729687523767,"[1, 2, 3, 4, 5]","[50.34, nan, 31.97, nan, 14.05]","(-1.7810000000000001, 33.013000000000005, 3.353)"
