Unix_Timestamp,Messung,AP1,AP2,AP3,AP4,AP5,AP6
1729686315344,1,49.691,26.257,35.929,21.261,10.167,6.605
1729686316107,1,47.761,26.093,36.953,21.128,10.261,6.992
1729686316873,1,49.218,26.101,37.195,20.937,10.253,6.906
1729686317635,1,49.539,26.21,37.031,22.234,10.312,6.703
1729686318388,1,48.382,26.164,36.656,20.929,10.191,6.609
1729686319155,1,49.027,26.25,36.64,21.023,10.32,6.722
1729686320096,1,49.667,26.203,35.683,inf,10.273,6.566
1729686320942,1,49.347,26.207,36.011,20.878,10.339,6.542
1729686321707,1,49.753,26.437,35.667,20.984,11.738,6.648
1729686322478,1,49.625,26.628,36.246,21.273,10.085,6.726
1729686323224,1,48.664,26.441,35.882,20.828,10.199,6.871
1729686324062,1,49.562,26.574,35.933,21.984,10.113,6.812
1729686324821,1,48.726,26.527,34.328,21.07,9.925,6.8
1729686325569,1,49.261,26.492,36.41,21.511,10.21,6.726
1729686326338,1,49.648,26.332,35.843,21.308,10.226,6.656
1729686327186,1,49.089,26.488,36.289,21.207,10.48,6.703
1729686327947,1,47.097,26.597,36.289,20.761,10.425,6.761
1729686328795,1,48.082,26.546,36.039,21.523,10.242,6.722
1729686329548,1,51.917,26.73,36.183,21.546,10.199,6.656
1729686330375,1,48.75,26.398,36.41,20.98,10.179,6.832
1729686331123,1,50.417,26.597,35.949,20.507,inf,6.64
1729686331877,1,50.078,26.605,36.394,20.769,9.992,6.671
1729686332638,1,50.054,26.468,36.218,20.671,10.089,6.628
1729686333397,1,48.406,26.507,36.386,21.046,10.148,6.785
1729686334165,1,48.597,26.718,36.476,21.011,10.125,6.769
1729686334924,1,48.554,26.722,35.917,21.285,10.171,6.937
1729686335681,1,48.039,26.296,35.773,22.035,10.281,6.8
1729686336449,1,51.144,26.214,35.828,25.21,10.109,6.828
1729686337217,1,49.296,26.394,36.71,21.964,10.292,6.777
1729686337978,1,52.035,26.832,34.132,21.855,10.234,6.847
1729686338745,1,51.507,26.304,35.449,21.824,10.417,6.863
1729686339515,1,48.492,26.519,35.812,21.535,10.359,6.828
1729686340255,1,50.046,26.57,35.0,21.691,10.363,6.675
1729686341015,1,51.316,26.332,35.5,21.128,10.3,6.847
1729686341787,1,51.683,26.425,36.07,20.757,10.242,6.769
1729686342533,1,46.46,26.535,36.472,21.699,10.183,6.878
1729686343290,1,50.761,26.601,36.039,21.617,9.941,6.808
1729686344043,1,50.597,26.589,inf,22.679,10.289,6.785
1729686344803,1,49.167,26.3,35.421,21.269,10.246,6.625
1729686345563,1,51.093,26.363,36.148,22.046,10.406,6.535
1729686346316,1,49.535,26.425,35.316,25.39,10.367,6.71
1729686347084,1,51.359,25.941,35.359,22.589,10.343,6.648
1729686347845,1,49.863,26.41,34.789,22.179,10.261,6.714
1729686348593,1,50.007,26.464,35.292,22.417,10.132,6.859
1729686349337,1,47.699,26.41,35.355,21.941,10.238,6.656
1729686350097,1,49.562,26.203,34.121,21.933,10.23,6.718
1729686350854,1,48.597,26.351,35.468,22.265,10.125,6.71
1729686351607,1,52.199,26.312,35.246,21.929,10.035,6.566
1729686352442,1,48.296,26.328,35.296,22.398,10.25,6.554
1729686353204,1,50.636,26.984,35.328,22.734,10.253,6.515
1729686353967,1,48.324,26.488,34.128,22.941,10.402,6.792
1729686354720,1,50.398,26.605,34.175,22.292,11.605,7.089
1729686355526,1,51.597,26.429,34.429,22.292,10.242,6.781
1729686356255,1,50.742,26.671,34.609,21.941,10.296,6.73
1729686357015,1,51.941,26.437,34.933,21.82,10.269,6.832
1729686357775,1,53.097,26.937,36.25,22.574,9.988,6.57
1729686358550,1,51.0,26.613,35.281,21.945,10.433,6.8
1729686359307,1,49.156,26.644,33.632,23.535,10.132,6.699
1729686360050,1,48.656,26.277,34.941,22.613,10.175,6.968
1729686360817,1,47.667,26.218,35.628,22.035,10.175,6.953
1729686361657,1,53.324,26.156,35.16,22.671,10.246,6.714
1729686362420,1,51.882,26.25,33.289,21.984,10.238,6.949
1729686363176,1,51.269,26.699,35.937,23.156,10.234,6.847
1729686363943,1,50.398,27.039,35.964,21.632,10.191,6.769
1729686364792,1,48.468,26.468,36.726,21.109,10.308,6.835
1729686365545,1,51.41,26.488,32.628,23.675,10.425,6.968
1729686366303,1,51.527,25.941,36.367,23.078,10.355,6.804
1729686367074,1,51.671,27.074,37.109,21.714,10.304,6.789
1729686367820,1,50.367,25.687,38.167,22.136,10.179,inf
1729686368576,1,53.875,26.175,36.003,20.945,inf,6.8
1729686369340,1,48.406,26.558,37.39,20.683,10.218,6.769
1729686370098,1,51.074,26.214,36.48,20.335,9.968,6.714
1729686370848,1,50.265,26.082,37.113,21.457,10.265,6.707
1729686371608,1,51.468,26.41,38.343,21.335,10.375,6.691
1729686372368,1,48.277,26.3,36.824,21.562,10.167,6.632
1729686373124,1,51.218,26.277,35.558,22.367,10.496,6.757
1729686373891,1,51.238,26.226,36.554,22.906,10.367,6.832
1729686374630,1,51.96,26.375,35.683,24.937,inf,6.738
1729686375362,1,50.957,26.488,35.992,21.796,10.417,6.8
1729686376111,1,51.191,26.628,36.671,22.078,10.179,6.91
1729686376865,1,50.648,26.847,36.64,21.414,10.093,6.703
1729686377621,1,49.07,26.539,34.242,22.226,inf,6.839
1729686378374,1,51.863,26.511,35.91,22.339,10.347,6.734
1729686379137,1,49.539,26.281,36.371,21.625,10.402,6.582
1729686379983,1,47.746,26.644,37.296,22.269,10.453,6.867
1729686380735,1,49.539,26.589,37.359,20.996,10.07,6.984
1729686381502,1,48.777,26.343,36.812,21.457,10.32,6.714
1729686382276,1,48.21,26.699,35.972,20.742,10.265,6.734
1729686383026,1,49.16,26.558,36.621,21.042,10.3,6.8
1729686383805,1,51.632,26.421,35.289,21.218,10.347,6.675
1729686384559,1,48.511,26.511,37.062,21.57,10.031,6.843
1729686385349,1,50.46,26.468,36.707,21.015,9.988,6.761
1729686386103,1,51.769,26.164,35.789,20.933,10.257,6.718
1729686386930,1,48.191,26.585,35.878,21.179,10.406,6.777
1729686387677,1,49.046,26.656,36.55,21.457,10.492,6.683
1729686388436,1,50.878,26.515,36.531,21.058,10.21,6.761
1729686389192,1,49.328,26.312,36.253,21.078,10.328,6.675
1729686390071,1,50.183,26.523,36.882,21.128,11.343,6.703
1729686390832,1,48.972,26.445,37.082,21.578,10.515,6.644
1729686391597,1,51.07,26.671,34.96,21.402,10.234,6.621
1729686392355,1,50.507,26.703,37.675,21.257,9.933,7.117
1729686393137,1,49.109,26.468,37.601,21.542,10.328,6.636
1729686393898,1,51.089,26.523,35.636,21.546,10.273,6.707
1729686394661,1,48.386,26.468,37.675,21.539,10.46,6.558
1729686395423,1,50.148,26.429,36.8,21.667,10.41,6.699
1729686396195,1,49.136,26.636,36.632,21.285,10.496,6.71
1729686396958,1,50.585,26.503,37.136,21.371,10.527,6.921
1729686397720,1,48.683,26.574,36.07,21.472,10.292,6.816
1729686398485,1,48.75,26.41,37.46,21.64,10.476,6.808
1729686399328,1,48.398,26.46,36.878,21.429,10.277,6.625
1729686400087,1,47.957,26.562,36.847,21.253,10.425,6.632
1729686400846,1,47.773,26.722,36.976,21.253,10.14,inf
1729686401611,1,47.933,26.468,37.433,21.394,10.046,6.707
1729686402452,1,49.796,26.675,36.886,21.218,10.332,6.613
1729686403216,1,49.226,26.55,36.593,21.367,9.917,6.839
1729686403976,1,49.257,26.5,37.414,21.078,10.441,6.675
1729686404740,1,51.878,26.445,35.832,20.644,10.414,6.945
1729686405509,1,51.23,26.226,33.398,21.199,inf,6.675
1729686406276,1,51.664,26.476,37.363,21.503,10.195,6.906
1729686407031,1,49.085,26.386,37.441,20.816,10.304,6.722
1729686407798,1,49.886,26.382,37.292,20.324,10.289,6.734
1729686408570,1,50.812,26.281,33.902,21.015,10.246,6.828
1729686409321,1,50.23,26.281,38.175,20.109,10.05,6.824
1729686410076,1,50.539,26.621,37.089,21.839,inf,6.351
1729686410830,1,51.593,26.671,37.398,20.812,10.382,6.632
1729686411591,1,50.664,26.375,36.808,20.953,10.429,6.753
1729686412351,1,51.375,26.433,35.765,20.371,10.398,6.777
1729686413094,1,50.21,26.324,36.707,21.203,10.457,6.761
1729686413839,1,51.539,26.558,36.57,20.472,10.246,6.519
1729686414598,1,51.578,26.41,36.121,21.054,10.246,6.601
1729686415365,1,50.3,26.296,36.207,20.968,10.304,6.406
1729686416116,1,50.078,26.253,36.339,20.882,10.445,6.589
1729686416868,1,50.46,26.105,36.363,20.976,10.238,6.621
1729686417632,1,50.453,26.015,35.925,21.328,10.152,6.503
1729686418396,1,51.175,26.417,36.847,21.226,10.21,6.636
1729686419142,1,50.832,26.386,36.703,21.367,10.07,6.652
1729686419903,1,51.558,26.539,37.359,21.789,10.257,6.781
1729686420666,1,50.683,26.539,36.691,21.863,10.089,6.945
1729686421499,1,51.371,26.593,36.265,21.023,10.21,6.449
1729686422249,1,51.703,26.222,34.082,22.304,10.214,6.753
1729686423009,1,52.121,26.167,35.015,21.308,10.031,6.734
1729686423766,1,51.582,26.707,37.726,23.507,10.199,6.664
1729686424567,1,52.23,26.667,37.367,22.433,10.273,7.167
1729686425327,1,51.304,26.125,35.91,22.988,10.503,6.98
1729686426078,1,51.261,26.289,37.109,21.816,10.906,7.246
1729686426831,1,52.074,26.796,36.703,24.261,9.937,5.703
1729686427625,1,51.058,26.617,35.832,22.382,10.082,6.808
1729686428531,1,52.417,26.269,32.89,20.699,10.195,6.308
1729686429288,1,51.507,26.472,35.066,22.933,inf,6.996
1729686430048,1,52.917,26.324,36.414,24.523,10.171,6.375
1729686430831,1,53.503,25.929,36.23,23.699,9.886,inf
1729686431604,1,50.539,25.812,31.808,25.425,9.945,6.988
1729686432374,1,51.562,26.054,36.054,21.957,10.218,7.039
1729686433223,1,51.687,26.156,36.023,22.316,10.222,6.66
1729686434010,1,51.382,26.457,35.417,22.742,10.16,7.019
1729686434774,1,49.46,26.339,36.074,23.355,10.273,7.062
1729686435531,1,51.82,26.187,36.035,22.507,inf,7.023
1729686436286,1,51.64,26.82,34.96,22.035,10.128,6.949
1729686437050,1,51.125,26.851,36.375,22.031,10.359,7.148
1729686437811,1,53.007,26.343,36.394,23.035,10.062,6.945
1729686438575,1,51.218,26.359,35.699,23.992,10.121,6.765
1729686439338,1,51.101,26.523,35.46,23.371,10.382,6.667
1729686440108,1,50.882,26.792,35.582,23.187,10.222,6.863
1729686440873,1,51.554,26.832,33.171,22.847,10.289,7.031
1729686441629,1,51.308,26.675,36.156,24.14,10.195,7.128
1729686442390,1,52.07,26.753,34.351,23.062,10.574,6.816
1729686443152,1,52.246,26.253,35.71,22.406,10.23,6.89
1729686443901,1,51.714,26.21,36.484,22.984,9.789,6.882
1729686444666,1,51.332,26.3,35.121,22.093,10.089,6.863
1729686445421,1,51.464,26.273,35.906,23.542,10.335,6.792
1729686446176,1,51.492,26.21,36.707,23.632,10.367,6.937
1729686446931,1,47.285,26.238,33.675,22.132,11.363,6.73
1729686447694,1,48.562,26.015,35.718,21.343,10.269,6.558
1729686448455,1,51.136,26.55,34.675,21.226,9.875,6.542
1729686449218,1,49.625,26.269,36.308,22.734,10.222,6.57
1729686449988,1,52.011,26.07,37.195,21.843,10.109,6.804
1729686450755,1,47.421,26.441,36.796,21.98,10.214,6.968
1729686451503,1,51.695,26.277,37.179,22.433,10.156,6.832
1729686452264,1,48.507,26.175,37.132,24.843,10.332,6.753
1729686453111,1,51.753,26.207,37.261,25.003,10.07,6.695
1729686453880,1,51.527,26.175,36.886,23.847,10.003,6.894
1729686454651,1,50.039,26.136,35.234,23.046,11.195,6.761
1729686455412,1,50.585,26.046,36.433,21.417,10.335,6.925
1729686456245,1,49.91,26.281,33.312,21.683,10.148,6.949
1729686457004,1,50.589,26.339,36.558,19.355,10.273,6.957
1729686457766,1,50.628,25.664,37.187,20.867,10.207,6.925
1729686458526,1,50.687,26.32,37.347,20.597,10.167,6.707
1729686459278,1,51.179,26.234,36.019,21.871,9.988,6.992
1729686460037,1,51.218,26.55,35.925,21.089,10.226,6.488
1729686460803,1,45.121,26.457,33.812,20.496,9.835,6.968
1729686461566,1,43.437,32.843,30.875,28.035,12.488,7.496
1729686462308,1,44.718,33.808,31.878,25.027,11.789,7.945
1729686520631,2,42.449,26.125,33.574,20.14,10.027,inf
1729686521361,2,46.839,26.382,29.289,23.832,9.972,7.531
1729686522145,2,44.285,27.566,29.964,23.941,10.546,6.738
1729686522887,2,49.859,25.992,37.023,23.242,9.679,7.199
1729686523728,2,49.218,26.296,33.289,19.894,10.179,7.039
1729686524491,2,49.25,26.414,36.73,22.16,10.406,6.8
1729686525313,2,50.503,26.23,37.125,20.019,10.449,6.863
1729686526066,2,48.296,26.05,36.503,22.531,10.144,6.917
1729686526810,2,46.691,25.625,36.156,19.847,10.046,6.691
1729686527568,2,50.398,26.117,36.41,19.812,9.785,6.386
1729686528358,2,50.781,26.351,37.402,20.007,10.058,6.976
1729686529119,2,45.535,25.941,35.832,23.371,10.335,6.777
1729686529874,2,48.382,26.167,36.718,20.46,10.277,7.191
1729686530638,2,50.328,25.886,34.488,22.808,10.515,6.554
1729686531426,2,50.515,26.125,34.906,21.324,10.218,6.878
1729686532191,2,50.914,26.019,35.226,21.289,9.89,6.902
1729686532943,2,50.699,25.832,36.203,20.156,10.148,6.878
1729686533695,2,50.855,26.109,36.187,20.792,10.441,6.765
1729686534533,2,51.125,25.789,35.941,20.621,10.382,6.64
1729686535296,2,50.925,25.738,36.398,20.894,10.269,6.75
1729686536056,2,50.496,25.851,36.304,21.14,10.07,6.687
1729686536831,2,50.39,26.019,36.539,21.257,10.105,6.796
1729686537667,2,50.484,26.296,36.019,20.531,10.117,6.562
1729686538437,2,50.332,25.976,36.542,21.195,10.304,6.73
1729686539197,2,50.492,25.929,35.937,21.246,10.257,6.699
1729686539956,2,51.093,26.644,33.542,21.449,10.023,6.796
1729686540706,2,49.628,26.3,33.015,22.578,inf,6.785
1729686541463,2,47.671,26.23,36.781,21.699,10.05,6.882
1729686542236,2,51.394,26.066,37.988,20.519,9.968,6.824
1729686542994,2,50.394,25.703,32.046,22.777,10.429,6.96
1729686543761,2,44.546,25.773,36.871,21.746,9.851,6.601
1729686544523,2,50.511,25.542,inf,22.007,10.148,6.933
1729686545268,2,52.554,26.042,37.117,20.917,9.992,7.066
1729686546047,2,49.855,25.75,33.683,22.73,10.296,6.839
1729686546884,2,50.214,25.445,35.121,21.246,9.937,7.062
1729686547651,2,50.328,26.332,35.433,21.691,inf,6.73
1729686548420,2,49.882,26.035,34.417,20.574,9.781,6.687
1729686549193,2,49.316,25.933,36.265,21.402,9.972,6.722
1729686549958,2,49.546,25.839,36.078,21.796,10.253,6.773
1729686550729,2,49.972,26.136,36.027,21.152,10.058,6.863
1729686551496,2,49.554,25.914,36.425,22.148,9.91,6.933
1729686552226,2,49.636,25.804,35.277,21.945,10.183,6.566
1729686552989,2,50.16,26.128,36.46,20.945,9.621,6.703
1729686553745,2,49.023,26.312,37.179,21.023,10.289,6.777
1729686554503,2,49.511,25.769,37.695,22.296,inf,6.707
1729686555266,2,49.601,25.562,36.011,21.746,10.179,6.535
1729686556031,2,49.941,26.07,36.945,21.906,9.714,6.671
1729686556791,2,50.148,26.23,34.851,21.488,9.968,7.007
1729686557556,2,50.23,26.218,37.292,24.0,10.179,6.882
1729686558316,2,51.48,26.062,37.949,22.714,10.363,6.574
1729686559091,2,50.835,26.578,35.562,20.98,10.574,7.121
1729686559851,2,50.683,26.597,37.453,21.89,10.105,6.949
1729686560622,2,51.945,25.976,37.324,21.484,10.046,6.976
1729686561381,2,46.16,25.968,32.664,21.472,10.375,7.042
1729686562196,2,51.89,26.242,35.582,27.867,10.011,7.125
1729686562950,2,51.117,26.64,31.886,21.781,10.058,6.691
1729686563715,2,46.82,26.007,34.125,23.23,10.128,7.171
1729686564492,2,51.894,26.335,35.941,22.746,10.339,7.117
1729686565340,2,51.316,26.597,36.421,20.46,9.613,6.867
1729686566189,2,51.222,26.441,34.902,23.121,10.175,6.562
1729686566956,2,51.226,26.222,35.871,20.332,9.957,6.601
1729686567710,2,51.218,26.917,36.886,21.207,9.996,6.507
1729686568551,2,51.402,26.261,35.722,24.031,9.921,6.867
1729686569316,2,50.527,26.468,36.871,21.429,10.32,6.898
1729686570081,2,51.367,26.019,33.226,21.351,10.246,7.167
1729686570852,2,52.179,31.007,37.386,21.644,10.07,6.64
1729686571695,2,51.515,28.031,37.039,22.015,11.246,7.179
1729686572441,2,50.675,26.968,38.05,22.082,10.882,6.64
1729686573186,2,50.179,26.753,36.703,21.417,10.179,6.769
1729686573963,2,52.371,27.32,36.351,22.964,10.414,6.871
1729686574721,2,51.171,26.398,36.882,21.332,10.472,7.05
1729686575484,2,51.289,26.527,36.191,21.679,10.125,7.171
1729686576249,2,50.062,26.941,37.011,21.273,9.984,6.691
1729686577019,2,49.769,27.25,37.234,22.218,10.222,6.785
1729686577796,2,51.71,26.632,inf,21.23,10.296,6.785
1729686578552,2,52.074,26.527,36.484,22.542,10.031,6.773
1729686579314,2,52.363,26.417,35.449,20.98,10.042,6.886
1729686580067,2,51.8,26.179,36.66,22.121,10.328,6.957
1729686580918,2,48.949,26.371,37.242,21.675,9.902,6.851
1729686581675,2,52.234,26.73,36.742,21.921,10.062,7.082
1729686582439,2,51.945,26.226,36.554,22.8,10.3,6.601
1729686583194,2,51.988,26.417,37.054,21.515,10.55,6.898
1729686584123,2,52.238,26.378,37.542,22.289,10.292,6.89
1729686584894,2,52.07,26.164,36.953,21.828,10.613,6.703
1729686585656,2,52.195,26.039,36.816,21.621,10.472,6.832
1729686586423,2,52.164,26.101,36.652,21.527,10.429,6.761
1729686587266,2,52.128,26.027,37.136,21.375,10.371,6.753
1729686588038,2,51.777,26.121,36.753,21.558,10.175,6.832
1729686588800,2,51.976,26.199,36.617,21.324,10.285,6.828
1729686589550,2,52.394,26.281,37.089,22.007,10.5,6.843
1729686590394,2,51.925,26.128,35.617,21.96,10.207,6.804
1729686591156,2,51.484,26.777,37.441,21.234,10.085,6.843
1729686591924,2,47.66,26.175,34.82,20.414,10.238,6.953
1729686592682,2,51.238,25.996,36.089,21.46,10.226,6.917
1729686593512,2,51.027,26.007,36.074,21.25,10.046,6.91
1729686594277,2,51.886,26.0,36.832,21.757,10.296,7.027
1729686595049,2,51.285,26.421,36.921,22.843,10.113,6.777
1729686595809,2,51.789,26.453,35.488,22.058,10.132,7.027
1729686596648,2,51.308,26.382,35.636,20.91,10.074,6.761
1729686597419,2,48.574,26.519,36.937,21.695,9.984,6.777
1729686598175,2,51.32,25.933,36.355,21.406,10.027,6.89
1729686598936,2,51.324,26.792,37.585,21.734,10.277,6.886
1729686599771,2,50.757,26.238,36.402,22.988,10.023,6.859
1729686600509,2,50.792,25.992,36.214,22.046,10.128,7.046
1729686601280,2,51.964,26.203,36.167,22.097,10.183,6.875
1729686602042,2,51.484,26.503,35.664,22.574,10.187,6.765
1729686602803,2,51.308,26.554,36.691,22.425,10.359,6.828
1729686603564,2,51.281,26.445,36.984,23.964,10.0,6.832
1729686604326,2,49.347,26.269,36.894,23.257,10.156,6.66
1729686605076,2,50.066,26.148,37.156,23.32,10.218,6.746
1729686605801,2,50.812,26.136,37.347,22.574,10.074,6.761
1729686606555,2,51.46,25.945,37.203,22.214,10.265,6.753
1729686607324,2,51.5,25.882,36.582,22.164,10.226,7.019
1729686608047,2,51.738,26.183,36.507,21.968,10.035,6.917
1729686608800,2,47.023,26.3,37.378,21.746,10.113,6.792
1729686609548,2,51.992,26.027,32.824,21.425,10.296,6.769
1729686610304,2,48.847,26.261,36.496,20.531,10.152,6.574
1729686611067,2,47.097,26.195,36.355,20.691,10.257,6.953
1729686611912,2,51.925,26.167,32.039,21.617,10.328,6.621
1729686612666,2,50.472,26.324,37.121,20.605,10.019,6.937
1729686613431,2,50.554,26.117,36.492,20.957,10.308,6.777
1729686614189,2,48.808,26.351,36.605,21.558,inf,inf
1729686614952,2,51.593,26.433,36.574,21.449,10.148,6.957
1729686615705,2,51.718,26.367,35.781,21.656,10.046,6.816
1729686616476,2,49.433,26.289,36.507,21.304,10.011,6.71
1729686617228,2,48.648,26.339,36.765,inf,10.128,6.824
1729686617995,2,49.761,26.398,36.894,21.515,10.312,6.914
1729686618778,2,48.539,26.433,36.652,21.507,10.066,6.875
1729686619549,2,48.058,26.367,36.886,21.648,10.074,6.558
1729686620319,2,48.058,26.453,36.679,21.23,10.269,6.652
1729686621075,2,50.55,26.324,36.921,21.414,inf,6.742
1729686621890,2,47.421,26.156,36.746,21.269,10.207,6.625
1729686622650,2,47.125,26.21,36.781,21.066,10.0,6.57
1729686623403,2,49.648,26.183,36.726,21.156,9.96,6.781
1729686624162,2,50.093,26.101,36.847,20.769,10.125,6.578
1729686624940,2,51.109,26.25,36.449,20.929,10.222,6.671
1729686625707,2,50.675,26.191,36.375,20.644,10.082,6.503
1729686626472,2,50.773,26.285,36.566,20.55,10.101,6.617
1729686627244,2,47.546,26.191,36.781,20.871,10.269,6.703
1729686628031,2,50.199,26.214,36.945,21.003,10.066,6.585
1729686628784,2,50.394,26.269,36.468,20.761,10.152,6.582
1729686629554,2,50.257,26.398,37.0,20.55,10.062,6.566
1729686630322,2,51.089,26.238,36.953,20.445,10.179,6.644
1729686631109,2,50.285,26.261,36.785,20.664,10.164,6.281
1729686631859,2,50.316,26.25,36.488,20.988,10.097,6.71
1729686632616,2,50.656,26.105,36.363,20.554,10.23,6.55
1729686633379,2,50.746,26.375,36.699,20.48,10.437,6.699
1729686634150,2,50.695,26.191,36.761,20.878,10.035,6.613
1729686634913,2,50.445,26.304,36.191,20.808,10.062,6.757
1729686635665,2,50.386,26.285,36.625,20.796,10.121,6.769
1729686636433,2,50.449,26.32,36.003,20.562,10.074,6.437
1729686637198,2,50.929,26.242,36.808,21.269,10.347,6.632
1729686637948,2,50.507,26.425,36.828,20.804,10.246,6.57
1729686638701,2,50.23,inf,36.593,20.957,10.289,6.839
1729686639472,2,50.417,26.359,35.992,20.285,10.183,6.746
1729686640238,2,50.378,26.417,36.035,20.609,10.289,6.628
1729686641008,2,50.511,26.449,36.421,20.414,10.187,6.8
1729686641847,2,50.496,26.429,36.453,20.574,10.152,6.714
1729686642613,2,50.511,26.304,36.496,20.792,11.5,6.671
1729686643369,2,50.066,26.277,35.757,20.593,10.175,6.554
1729686644124,2,50.082,26.531,36.46,20.953,inf,6.75
1729686644883,2,49.761,26.558,36.46,20.171,10.019,6.679
1729686645647,2,50.207,26.636,36.746,21.128,9.98,6.843
1729686646411,2,50.113,26.621,36.554,20.73,10.128,6.917
1729686647176,2,50.726,26.445,37.335,21.195,10.23,6.863
1729686647940,2,50.667,26.55,37.304,21.179,10.304,6.773
1729686648699,2,51.015,26.421,37.253,21.226,10.089,6.664
1729686649462,2,50.675,26.578,37.164,21.496,10.101,6.718
1729686650223,2,50.492,26.539,37.089,21.332,10.183,6.64
1729686650993,2,50.41,26.21,37.164,21.429,10.089,6.808
1729686651763,2,50.312,26.289,37.214,21.347,10.222,6.988
1729686652516,2,50.683,26.23,37.218,21.222,9.929,6.796
1729686653279,2,50.753,26.417,inf,20.843,10.062,6.863
1729686654031,2,50.445,26.515,37.046,20.972,inf,6.644
1729686654783,2,50.382,26.406,37.16,20.828,10.089,6.89
1729686655552,2,50.273,26.515,37.011,20.523,10.242,6.832
1729686656364,2,50.457,26.417,37.109,20.742,10.265,6.847
1729686657127,2,50.285,26.308,36.937,20.734,9.91,6.925
1729686657875,2,49.894,inf,36.734,20.796,9.929,6.91
1729686658648,2,49.832,26.472,36.617,20.82,9.925,6.808
1729686659416,2,50.359,26.234,36.519,21.058,10.218,6.835
1729686660175,2,50.5,26.339,36.656,21.347,10.406,6.597
1729686660952,2,51.019,26.515,36.902,21.101,10.324,6.71
1729686661722,2,50.351,26.261,37.019,20.992,inf,6.726
1729686662477,2,50.199,26.371,37.125,21.027,10.195,6.863
1729686663247,2,49.792,26.714,36.582,20.593,10.363,7.0
1729686663997,2,50.656,26.992,36.437,21.3,10.164,6.683
1729686664764,2,50.535,26.691,36.89,21.558,10.296,6.976
1729686665595,2,50.425,26.742,36.625,21.226,10.121,6.734
1729686666356,2,49.359,26.64,36.031,21.019,inf,7.121
1729686667116,2,49.933,26.23,36.054,21.605,9.957,6.574
1729686667866,2,49.687,26.144,35.714,22.449,10.359,6.832
1729686668642,2,50.128,26.429,37.0,21.253,10.363,6.871
1729686669406,2,50.855,26.531,34.23,21.289,10.171,6.546
1729686670174,2,51.085,26.75,33.449,21.671,10.316,6.828
1729686670943,2,51.195,26.41,34.375,22.289,10.351,6.621
1729686671732,2,51.222,26.449,34.832,21.363,10.121,6.621
1729686672477,2,50.902,26.648,36.273,20.597,10.25,6.718
1729686673241,2,50.804,26.597,35.851,20.609,10.16,6.804
1729686673995,2,49.777,26.496,37.296,21.011,10.39,7.007
1729686674821,2,51.519,26.347,36.566,21.828,10.21,6.742
1729686675586,2,51.113,26.257,37.476,21.039,10.339,6.652
1729686676340,2,50.753,26.339,37.058,21.089,10.054,6.742
1729686677089,2,50.097,26.429,37.011,21.351,10.273,6.8
1729686677854,2,51.16,26.539,37.191,21.546,10.039,6.878
1729686678607,2,51.085,26.347,36.875,21.289,10.304,7.308
1729686679442,2,50.175,26.55,36.933,21.578,10.335,inf
1729686680194,2,48.062,26.828,36.468,21.683,10.046,6.824
1729686680942,2,51.421,26.23,36.906,21.101,10.148,6.507
1729686681687,2,50.628,26.304,36.855,21.136,10.023,6.886
1729686682438,2,50.785,26.316,36.761,20.8,9.968,6.667
1729686683198,2,47.871,26.46,36.941,21.472,10.214,6.859
1729686683953,2,47.148,26.73,37.148,21.132,inf,6.746
1729686684712,2,47.332,26.75,37.128,21.218,10.238,7.007
1729686685467,2,49.175,26.632,36.898,21.265,10.246,6.796
1729686686227,2,49.132,26.617,36.57,22.21,10.289,6.367
1729686686988,2,50.921,27.324,36.648,22.863,10.148,6.921
1729686687747,2,51.253,26.777,36.531,21.714,10.109,6.476
1729686688496,2,51.292,26.988,36.375,21.46,10.156,7.261
1729686689252,2,51.39,27.082,36.601,21.625,10.066,6.773
1729686690010,2,51.55,27.023,37.074,21.378,10.214,6.902
1729686690759,2,51.632,26.937,36.867,21.792,10.074,7.078
1729686691501,2,50.187,26.933,36.468,21.328,10.019,6.921
1729686692260,2,50.472,27.128,36.89,21.828,10.269,6.96
1729686693016,2,52.0,27.132,36.515,21.765,10.289,6.781
1729686693844,2,49.234,27.296,36.558,21.398,10.156,6.832
1729686694603,2,49.968,26.386,36.757,20.746,10.07,6.917
1729686695378,2,50.613,26.312,36.523,21.238,10.269,6.949
1729686696117,2,48.449,26.128,36.23,21.625,10.062,6.8
1729686696875,2,50.691,26.183,36.351,21.464,10.066,6.937
1729686697619,2,51.222,26.464,36.515,21.238,10.082,6.714
1729686698354,2,47.589,26.511,36.507,20.796,inf,6.671
1729686699105,2,51.199,26.46,36.589,20.976,10.183,6.957
1729686699867,2,49.199,26.429,36.617,21.046,10.292,6.867
1729686700610,2,47.757,26.503,36.71,20.957,10.027,6.832
1729686701360,2,49.449,26.386,36.531,20.804,inf,6.886
1729686702097,2,50.98,26.316,36.617,21.031,9.98,6.812
1729686702846,2,50.078,26.253,36.968,21.062,9.921,6.8
1729686703590,2,51.898,26.671,37.39,21.574,10.07,6.539
1729686704340,2,51.046,26.941,36.355,20.597,10.585,6.683
1729686705069,2,50.816,26.46,37.503,20.523,inf,7.144
1729686705819,2,49.847,26.617,36.882,20.832,10.218,6.8
1729686706552,2,50.335,26.398,36.992,19.507,10.238,7.011
1729686707298,2,48.386,29.753,33.015,18.64,10.89,6.906
1729686708047,2,41.308,29.011,30.929,25.074,10.406,7.429
